"Mast Height 183.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0],  All tighten,  In service"
"(24.0, '5951')","(36.0, '28322')","(48.0, '-81034')","(60.0, '336807')","(72.0, '-1225202')","(84.0, '1039856')"
"Mast Height 183.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0],  All tighten,  Out of service"
"(24.0, '167811')","(36.0, '97318')","(48.0, '-8174')","(60.0, '406212')","(72.0, '-1228217')","(84.0, '1195559')"
"Mast Height 183.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0],  Alt released,  In service"
"(24.0, '-')","(36.0, '166815')","(48.0, '-')","(60.0, '-596873')","(72.0, '-')","(84.0, '555655')"
"Mast Height 183.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0],  Alt released,  Out of service"
"(24.0, '-')","(36.0, '406829')","(48.0, '-')","(60.0, '-517589')","(72.0, '-')","(84.0, '709659')"
"Mast Height 207.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0],  All tighten,  In service"
"(24.0, '12685')","(36.0, '-1712')","(48.0, '33046')","(60.0, '-89561')","(72.0, '366113')","(84.0, '-1333980')","(96.0, '1132313')"
"Mast Height 207.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0],  All tighten,  Out of service"
"(24.0, '168811')","(36.0, '62610')","(48.0, '108961')","(60.0, '-50322')","(72.0, '458087')","(84.0, '-1485306')","(96.0, '1442396')"
"Mast Height 207.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0],  Alt released,  In service"
"(24.0, '-37822')","(36.0, '-')","(48.0, '193816')","(60.0, '-')","(72.0, '-655616')","(84.0, '-')","(96.0, '605954')"
"Mast Height 207.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0],  Alt released,  Out of service"
"(24.0, '146686')","(36.0, '-')","(48.0, '356202')","(60.0, '-')","(72.0, '-659084')","(84.0, '-')","(96.0, '853946')"
"Mast Height 231.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0],  All tighten,  In service"
"(24.0, '10698')","(36.0, '7036')","(48.0, '-240')","(60.0, '34773')","(72.0, '-98003')","(84.0, '398089')","(96.0, '-1453502')","(108.0, '1233285')"
"Mast Height 231.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0],  All tighten,  Out of service"
"(24.0, '162153')","(36.0, '70951')","(48.0, '66908')","(60.0, '93612')","(72.0, '-91536')","(84.0, '553316')","(96.0, '-1816000')","(108.0, '1738301')"
"Mast Height 231.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0],  Alt released,  In service"
"(24.0, '-')","(36.0, '-29987')","(48.0, '-')","(60.0, '205794')","(72.0, '-')","(84.0, '-714396')","(96.0, '-')","(108.0, '659625')"
"Mast Height 231.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0],  Alt released,  Out of service"
"(24.0, '-')","(36.0, '177938')","(48.0, '-')","(60.0, '337408')","(72.0, '-')","(84.0, '-819834')","(96.0, '-')","(108.0, '1019419')"
"Mast Height 255.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0],  All tighten,  In service"
"(24.0, '11259')","(36.0, '4475')","(48.0, '9462')","(60.0, '-1524')","(72.0, '37433')","(84.0, '-107411')","(96.0, '433012')","(108.0, '-1583839')","(120.0, '1342782')"
"Mast Height 255.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0],  All tighten,  Out of service"
"(24.0, '159694')","(36.0, '66142')","(48.0, '77509')","(60.0, '44213')","(72.0, '83653')","(84.0, '-109849')","(96.0, '649668')","(108.0, '-2199893')","(120.0, '2078642')"
"Mast Height 255.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0],  Alt released,  In service"
"(24.0, '29991')","(36.0, '-')","(48.0, '-43702')","(60.0, '-')","(72.0, '226418')","(84.0, '-')","(96.0, '-780373')","(108.0, '-')","(120.0, '717858')"
"Mast Height 255.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0],  Alt released,  Out of service"
"(24.0, '218877')","(36.0, '-')","(48.0, '61921')","(60.0, '-')","(72.0, '390363')","(84.0, '-')","(96.0, '-1017008')","(108.0, '-')","(120.0, '1208355')"
"Mast Height 279.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0],  All tighten,  In service"
"(24.0, '11080')","(36.0, '5215')","(48.0, '6620')","(60.0, '9059')","(72.0, '-2100')","(84.0, '40099')","(96.0, '-117539')","(108.0, '470818')","(120.0, '-1724975')","(132.0, '1460800')"
"Mast Height 279.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0],  All tighten,  Out of service"
"(24.0, '156977')","(36.0, '66090')","(48.0, '71794')","(60.0, '58027')","(72.0, '25015')","(84.0, '101792')","(96.0, '-147358')","(108.0, '767477')","(120.0, '-2642714')","(132.0, '2464160')"
"Mast Height 279.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0],  Alt released,  In service"
"(24.0, '-')","(36.0, '32463')","(48.0, '-')","(60.0, '-49193')","(72.0, '-')","(84.0, '245422')","(96.0, '-')","(108.0, '-850980')","(120.0, '-')","(132.0, '780226')"
"Mast Height 279.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0],  Alt released,  Out of service"
"(24.0, '-')","(36.0, '252334')","(48.0, '-')","(60.0, '-8800')","(72.0, '-')","(84.0, '452652')","(96.0, '-')","(108.0, '-1242236')","(120.0, '-')","(132.0, '1419628')"
"Mast Height 303.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0],  All tighten,  In service"
"(24.0, '11120')","(36.0, '4993')","(48.0, '7441')","(60.0, '5964')","(72.0, '9422')","(84.0, '-2931')","(96.0, '43028')","(108.0, '-128457')","(120.0, '511523')","(132.0, '-1876914')","(144.0, '1587340')"
"Mast Height 303.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0],  All tighten,  Out of service"
"(24.0, '155089')","(36.0, '64848')","(48.0, '71818')","(60.0, '51952')","(72.0, '42070')","(84.0, '32421')","(96.0, '105845')","(108.0, '-183189')","(120.0, '899526')","(132.0, '-3142305')","(144.0, '2894367')"
"Mast Height 303.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0],  Alt released,  In service"
"(24.0, '8399')","(36.0, '-')","(48.0, '31755')","(60.0, '-')","(72.0, '-53973')","(84.0, '-')","(96.0, '265583')","(108.0, '-')","(120.0, '-926914')","(132.0, '-')","(144.0, '846844')"
"Mast Height 303.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0],  Alt released,  Out of service"
"(24.0, '181700')","(36.0, '-')","(48.0, '167558')","(60.0, '-')","(72.0, '-27649')","(84.0, '-')","(96.0, '516767')","(108.0, '-')","(120.0, '-1494192')","(132.0, '-')","(144.0, '1652886')"
"Mast Height 333.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0, 156.0],  All tighten,  In service"
"(24.0, '11095')","(36.0, '5053')","(48.0, '7191')","(60.0, '6867')","(72.0, '6025')","(84.0, '9716')","(96.0, '-4206')","(108.0, '47796')","(120.0, '-146292')","(132.0, '578060')","(144.0, '-2125261')","(156.0, '1793289')"
"Mast Height 333.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0, 156.0],  All tighten,  Out of service"
"(24.0, '153112')","(36.0, '64068')","(48.0, '70117')","(60.0, '52359')","(72.0, '34965')","(84.0, '53261')","(96.0, '22416')","(108.0, '122507')","(120.0, '-247011')","(132.0, '1130972')","(144.0, '-4011444')","(156.0, '3635754')"
"Mast Height 333.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0, 156.0],  Alt released,  In service"
"(24.0, '-')","(36.0, '12388')","(48.0, '-')","(60.0, '32564')","(72.0, '-')","(84.0, '-62480')","(96.0, '-')","(108.0, '298730')","(120.0, '-')","(132.0, '-1051070')","(144.0, '-')","(156.0, '954856')"
"Mast Height 333.15m,  Anchorage:[24.0, 36.0, 48.0, 60.0, 72.0, 84.0, 96.0, 108.0, 120.0, 132.0, 144.0, 156.0],  Alt released,  Out of service"
"(24.0, '-')","(36.0, '213485')","(48.0, '-')","(60.0, '120302')","(72.0, '-')","(84.0, '-54666')","(96.0, '-')","(108.0, '629138')","(120.0, '-')","(132.0, '-1930391')","(144.0, '-')","(156.0, '2051542')"
